Date,AAPL,MSFT,NVDA,JPM
2025-02-20,244.32717895507812,411.3017272949219,139.90106201171875,258.94158935546875
2025-02-21,244.0489044189453,403.4735412597656,134.22952270507812,256.4570617675781
2025-02-24,245.58944702148438,399.31243896484375,130.08572387695312,253.6424102783203
2025-02-25,245.52980041503906,393.283203125,126.44115447998047,249.81846618652344
2025-02-26,238.890625,395.09197998046875,131.084228515625,251.16754150390625
2025-02-27,235.849365234375,387.9754943847656,119.9708251953125,251.41986083984375
2025-02-28,240.36160278320312,392.38372802734375,124.73370361328125,256.85491943359375
2025-03-03,236.57489013671875,383.982421875,113.88990020751953,252.943603515625
2025-03-04,234.4877166748047,384.1009521484375,115.8170166015625,242.87908935546875
2025-03-05,234.29888916015625,396.3669738769531,117.12507629394531,244.12136840820312
2025-03-06,233.89138793945312,392.2849426269531,110.40510559082031,239.27833557128906
2025-03-07,237.6085205078125,388.7464294433594,112.5219497680664,235.14381408691406
2025-03-10,226.08935546875,375.7490539550781,106.8204574584961,225.380126953125
2025-03-11,219.48995971679688,376.03570556640625,108.59780883789062,222.39085388183594
2025-03-12,215.65357971191406,378.8229064941406,115.57803344726562,221.18736267089844
2025-03-13,208.398193359375,374.37518310546875,115.41825103759766,218.55718994140625
2025-03-14,212.18490600585938,384.0515441894531,121.49972534179688,225.59365844726562
2025-03-17,212.69178771972656,384.1899719238281,119.36272430419922,227.0397491455078
2025-03-18,211.38978576660156,379.070068359375,115.2684555053711,228.04913330078125
2025-03-19,213.92420959472656,383.3201599121094,117.35552215576172,232.0672149658203
2025-03-20,212.79119873046875,382.3515319824219,118.3641128540039,231.97012329101562
2025-03-21,216.9356689453125,386.72027587890625,117.5352783203125,234.5129852294922
2025-03-24,219.38063049316406,388.51910400390625,121.24009704589844,240.7535858154297
2025-03-25,222.3821563720703,390.5749816894531,120.52110290527344,243.733154296875
2025-03-26,220.17575073242188,385.4452209472656,113.60079956054688,243.6361083984375
2025-03-27,222.48158264160156,386.04815673828125,111.27405548095703,240.8118133544922
2025-03-28,216.5679168701172,374.40478515625,109.51651763916016,235.69703674316406
2025-03-31,220.77207946777344,371.034423828125,108.22832489013672,238.0748748779297
2025-04-01,221.8256072998047,377.7554626464844,109.99585723876953,236.48318481445312
2025-04-02,222.52130126953125,377.70611572265625,110.26547241210938,238.57957458496094
2025-04-03,201.94786071777344,368.7808532714844,101.65754699707031,221.9541015625
2025-04-04,187.2283935546875,355.6648254394531,94.17801666259766,205.3434295654297
2025-04-07,180.35072326660156,353.7077331542969,97.50334930419922,209.40577697753906
2025-04-08,171.36595153808594,350.44610595703125,96.16523742675781,211.77871704101562
2025-04-09,197.6343994140625,385.95916748046875,114.16999816894531,228.83859252929688
2025-04-10,189.25592041015625,376.9252014160156,107.4194564819336,221.77833557128906
2025-04-11,196.93865966796875,383.9429016113281,110.7747573852539,230.65493774414062
2025-04-14,201.28196716308594,383.3102722167969,110.55506134033203,229.2096710205078
2025-04-15,200.90428161621094,381.2544250488281,112.04297637939453,227.65699768066406
2025-04-16,193.08238220214844,367.2982482910156,104.3437728881836,224.21963500976562
2025-04-17,195.77581787109375,363.5126647949219,101.34796905517578,226.5144805908203
2025-04-21,191.97918701171875,354.9531555175781,96.77438354492188,223.61419677734375
2025-04-22,198.5189666748047,362.5638427734375,98.7516098022461,230.05923461914062
2025-04-23,203.34925842285156,370.0459899902344,102.5662612915039,235.22506713867188
2025-04-24,207.09619140625,382.8062438964844,106.28104400634766,238.8967742919922
2025-04-25,208.00062561035156,387.3034362792969,110.85466003417969,237.83238220214844
2025-04-28,208.85537719726562,386.6214294433594,108.57783508300781,237.5101318359375
2025-04-29,209.91885375976562,389.468017578125,108.867431640625,238.8772735595703
2025-04-30,211.20094299316406,390.673828125,108.76756286621094,238.8772735595703
